invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,hour,day_of_week,month,Revenue,Profit,price_range,time_segment,is_weekend,transaction_size
9436,WALM055,Waxahachie,Fashion accessories,75.0,3.0,2021-11-03,1900-01-01 15:59:00,Cash,7.0,0.33,15,Wednesday,November,225.0,74.25,High,Afternoon,False,Large
9437,WALM087,Waxahachie,Home and lifestyle,69.0,2.0,2020-02-19,1900-01-01 16:33:00,Cash,5.0,0.33,16,Wednesday,February,138.0,45.54,High,Afternoon,False,Medium
9438,WALM086,Rosenberg,Fashion accessories,34.0,3.0,2022-09-04,1900-01-01 09:26:00,Cash,4.0,0.33,9,Sunday,September,102.0,33.660000000000004,Medium,Morning,True,Medium
9439,WALM075,San Marcos,Home and lifestyle,56.0,2.0,2021-04-10,1900-01-01 07:21:00,Cash,7.0,0.33,7,Saturday,April,112.0,36.96,High,Morning,True,Medium
9440,WALM086,Rosenberg,Fashion accessories,54.0,3.0,2022-07-19,1900-01-01 06:54:00,Cash,5.0,0.33,6,Tuesday,July,162.0,53.46,High,Night,False,Large
9441,WALM065,Texas City,Home and lifestyle,37.0,2.0,2023-03-08,1900-01-01 15:02:00,Cash,4.0,0.33,15,Wednesday,March,74.0,24.42,Medium,Afternoon,False,Medium
9442,WALM058,Port Arthur,Fashion accessories,55.0,2.0,2022-02-24,1900-01-01 15:37:00,Cash,5.0,0.33,15,Thursday,February,110.0,36.300000000000004,High,Afternoon,False,Medium
9443,WALM089,Southlake,Home and lifestyle,20.0,1.0,2021-05-22,1900-01-01 15:16:00,Cash,4.0,0.33,15,Saturday,May,20.0,6.6000000000000005,Low,Afternoon,True,Small
9444,WALM055,Waxahachie,Fashion accessories,44.0,1.0,2021-01-10,1900-01-01 13:03:00,Cash,3.0,0.33,13,Sunday,January,44.0,14.520000000000001,Medium,Afternoon,True,Small
9445,WALM065,Texas City,Home and lifestyle,68.0,2.0,2023-07-28,1900-01-01 13:06:00,Cash,7.0,0.33,13,Friday,July,136.0,44.88,High,Afternoon,False,Medium
9446,WALM082,Weslaco,Fashion accessories,71.0,3.0,2021-06-10,1900-01-01 09:06:00,Cash,3.0,0.33,9,Thursday,June,213.0,70.29,High,Morning,False,Large
9447,WALM029,Round Rock,Home and lifestyle,52.0,1.0,2023-06-29,1900-01-01 09:48:00,Cash,4.0,0.48,9,Thursday,June,52.0,24.96,High,Morning,False,Medium
9448,WALM086,Rosenberg,Fashion accessories,77.0,3.0,2020-09-13,1900-01-01 12:54:00,Cash,7.0,0.33,12,Sunday,September,231.0,76.23,High,Morning,True,Large
9449,WALM058,Port Arthur,Home and lifestyle,52.0,2.0,2023-04-28,1900-01-01 16:27:00,Cash,3.0,0.33,16,Friday,April,104.0,34.32,High,Afternoon,False,Medium
9450,WALM054,Sherman,Fashion accessories,28.0,3.0,2021-11-08,1900-01-01 16:53:00,Cash,7.0,0.33,16,Monday,November,84.0,27.720000000000002,Medium,Afternoon,False,Medium
9451,WALM054,Sherman,Home and lifestyle,51.0,2.0,2020-08-04,1900-01-01 07:14:00,Cash,6.0,0.21,7,Tuesday,August,102.0,21.419999999999998,High,Morning,False,Medium
9452,WALM030,Richardson,Fashion accessories,82.0,2.0,2022-07-15,1900-01-01 08:25:00,Cash,5.0,0.48,8,Friday,July,164.0,78.72,High,Morning,False,Large
9453,WALM069,Rockwall,Home and lifestyle,62.0,3.0,2022-04-23,1900-01-01 06:03:00,Cash,3.0,0.33,6,Saturday,April,186.0,61.38,High,Night,True,Large
9454,WALM089,Southlake,Fashion accessories,15.0,3.0,2021-10-24,1900-01-01 16:06:00,Cash,6.0,0.33,16,Sunday,October,45.0,14.850000000000001,Low,Afternoon,True,Small
9455,WALM065,Texas City,Home and lifestyle,69.0,3.0,2020-12-24,1900-01-01 16:02:00,Cash,3.0,0.33,16,Thursday,December,207.0,68.31,High,Afternoon,False,Large
9456,WALM003,San Antonio,Fashion accessories,64.0,1.0,2020-11-27,1900-01-01 15:50:00,Cash,6.0,0.48,15,Friday,November,64.0,30.72,High,Afternoon,False,Medium
9457,WALM009,Plano,Home and lifestyle,20.0,2.0,2023-09-05,1900-01-01 14:21:00,Cash,7.0,0.48,14,Tuesday,September,40.0,19.2,Low,Afternoon,False,Small
9458,WALM086,Rosenberg,Fashion accessories,47.0,1.0,2022-03-29,1900-01-01 12:42:00,Cash,4.0,0.33,12,Tuesday,March,47.0,15.510000000000002,Medium,Morning,False,Small
9459,WALM038,Sugar Land,Home and lifestyle,33.0,1.0,2023-06-25,1900-01-01 14:42:00,Cash,5.0,0.48,14,Sunday,June,33.0,15.84,Medium,Afternoon,True,Small
9460,WALM086,Rosenberg,Fashion accessories,72.0,1.0,2023-08-08,1900-01-01 07:28:00,Cash,5.0,0.33,7,Tuesday,August,72.0,23.76,High,Morning,False,Medium
9461,WALM069,Rockwall,Home and lifestyle,73.0,3.0,2021-11-01,1900-01-01 09:44:00,Cash,4.0,0.33,9,Monday,November,219.0,72.27000000000001,High,Morning,False,Large
9462,WALM056,Rowlett,Fashion accessories,22.0,1.0,2021-03-02,1900-01-01 06:39:00,Cash,7.0,0.33,6,Tuesday,March,22.0,7.260000000000001,Medium,Night,False,Small
9463,WALM032,Tyler,Home and lifestyle,18.0,1.0,2020-11-01,1900-01-01 13:49:00,Cash,3.0,0.48,13,Sunday,November,18.0,8.64,Low,Afternoon,True,Small
9464,WALM099,Weatherford,Fashion accessories,30.0,1.0,2021-12-23,1900-01-01 16:18:00,Cash,6.0,0.18,16,Thursday,December,30.0,5.3999999999999995,Medium,Afternoon,False,Small
9465,WALM099,Weatherford,Home and lifestyle,36.0,2.0,2021-06-01,1900-01-01 13:22:00,Cash,3.0,0.18,13,Tuesday,June,72.0,12.959999999999999,Medium,Afternoon,False,Medium
9466,WALM086,Rosenberg,Fashion accessories,82.0,3.0,2022-02-08,1900-01-01 09:31:00,Cash,6.0,0.33,9,Tuesday,February,246.0,81.18,High,Morning,False,Large
9467,WALM038,Sugar Land,Home and lifestyle,40.0,3.0,2023-03-26,1900-01-01 13:30:00,Cash,6.0,0.48,13,Sunday,March,120.0,57.599999999999994,Medium,Afternoon,True,Medium
9468,WALM075,San Marcos,Fashion accessories,81.0,2.0,2023-02-01,1900-01-01 09:39:00,Cash,5.0,0.33,9,Wednesday,February,162.0,53.46,High,Morning,False,Large
9469,WALM050,Victoria,Home and lifestyle,26.0,1.0,2021-03-01,1900-01-01 13:52:00,Credit card,5.0,0.48,13,Monday,March,26.0,12.48,Medium,Afternoon,False,Small
9470,WALM073,Seguin,Fashion accessories,49.0,3.0,2021-11-07,1900-01-01 08:44:00,Cash,7.0,0.33,8,Sunday,November,147.0,48.510000000000005,Medium,Morning,True,Medium
9471,WALM087,Waxahachie,Home and lifestyle,53.0,3.0,2022-07-08,1900-01-01 09:20:00,Cash,7.0,0.33,9,Friday,July,159.0,52.470000000000006,High,Morning,False,Large
9472,WALM069,Rockwall,Fashion accessories,28.0,2.0,2021-03-15,1900-01-01 16:27:00,Cash,7.0,0.33,16,Monday,March,56.0,18.48,Medium,Afternoon,False,Medium
9473,WALM029,Round Rock,Home and lifestyle,64.0,2.0,2022-03-19,1900-01-01 11:17:00,Cash,6.0,0.48,11,Saturday,March,128.0,61.44,High,Morning,True,Medium
9474,WALM075,San Marcos,Fashion accessories,24.0,3.0,2022-08-30,1900-01-01 12:44:00,Cash,3.0,0.33,12,Tuesday,August,72.0,23.76,Medium,Morning,False,Medium
9475,WALM084,Schertz,Home and lifestyle,71.0,3.0,2020-02-21,1900-01-01 09:13:00,Cash,5.0,0.33,9,Friday,February,213.0,70.29,High,Morning,False,Large
9476,WALM082,Weslaco,Fashion accessories,34.0,2.0,2021-03-29,1900-01-01 08:08:00,Cash,4.0,0.33,8,Monday,March,68.0,22.44,Medium,Morning,False,Medium
9477,WALM038,Sugar Land,Home and lifestyle,50.0,1.0,2023-09-19,1900-01-01 15:17:00,Cash,5.0,0.48,15,Tuesday,September,50.0,24.0,Medium,Afternoon,False,Small
9478,WALM035,San Angelo,Fashion accessories,38.0,2.0,2022-07-12,1900-01-01 10:15:00,Cash,6.0,0.48,10,Tuesday,July,76.0,36.48,Medium,Morning,False,Medium
9479,WALM038,Sugar Land,Home and lifestyle,59.0,1.0,2023-10-16,1900-01-01 13:00:00,Cash,7.0,0.48,13,Monday,October,59.0,28.32,High,Afternoon,False,Medium
9480,WALM099,Weatherford,Fashion accessories,37.0,1.0,2020-04-19,1900-01-01 09:20:00,Cash,3.0,0.18,9,Sunday,April,37.0,6.66,Medium,Morning,True,Small
9481,WALM084,Schertz,Home and lifestyle,28.0,2.0,2023-09-09,1900-01-01 11:48:00,Cash,7.0,0.33,11,Saturday,September,56.0,18.48,Medium,Morning,True,Medium
9482,WALM086,Rosenberg,Fashion accessories,16.0,2.0,2023-06-30,1900-01-01 06:22:00,Cash,6.0,0.33,6,Friday,June,32.0,10.56,Low,Night,False,Small
9483,WALM074,Weslaco,Home and lifestyle,50.0,1.0,2022-05-26,1900-01-01 11:52:00,Cash,5.0,0.33,11,Thursday,May,50.0,16.5,Medium,Morning,False,Small
9484,WALM056,Rowlett,Fashion accessories,39.0,1.0,2022-09-29,1900-01-01 11:40:00,Cash,4.0,0.33,11,Thursday,September,39.0,12.870000000000001,Medium,Morning,False,Small
9485,WALM087,Waxahachie,Home and lifestyle,67.0,2.0,2021-10-04,1900-01-01 15:13:00,Cash,5.0,0.33,15,Monday,October,134.0,44.22,High,Afternoon,False,Medium
9486,WALM099,Weatherford,Fashion accessories,16.0,1.0,2022-02-22,1900-01-01 16:41:00,Cash,7.0,0.18,16,Tuesday,February,16.0,2.88,Low,Afternoon,False,Small
9487,WALM035,San Angelo,Home and lifestyle,21.0,3.0,2020-08-31,1900-01-01 06:20:00,Cash,6.0,0.48,6,Monday,August,63.0,30.24,Medium,Night,False,Medium
9488,WALM058,Port Arthur,Fashion accessories,22.0,3.0,2023-03-09,1900-01-01 11:26:00,Cash,7.0,0.33,11,Thursday,March,66.0,21.78,Medium,Morning,False,Medium
9489,WALM082,Weslaco,Home and lifestyle,80.0,2.0,2021-06-03,1900-01-01 10:22:00,Cash,3.0,0.33,10,Thursday,June,160.0,52.800000000000004,High,Morning,False,Large
9490,WALM084,Schertz,Fashion accessories,61.0,3.0,2021-08-30,1900-01-01 13:49:00,Cash,3.0,0.33,13,Monday,August,183.0,60.39,High,Afternoon,False,Large
9491,WALM009,Plano,Home and lifestyle,23.0,1.0,2023-03-21,1900-01-01 12:02:00,Cash,7.0,0.48,12,Tuesday,March,23.0,11.04,Medium,Morning,False,Small
9492,WALM069,Rockwall,Fashion accessories,71.0,3.0,2021-08-19,1900-01-01 11:46:00,Cash,7.0,0.33,11,Thursday,August,213.0,70.29,High,Morning,False,Large
9493,WALM032,Tyler,Home and lifestyle,82.0,3.0,2021-02-11,1900-01-01 15:24:00,Cash,3.0,0.48,15,Thursday,February,246.0,118.08,High,Afternoon,False,Large
9494,WALM046,Temple,Fashion accessories,45.0,3.0,2020-05-15,1900-01-01 07:28:00,Cash,3.0,0.48,7,Friday,May,135.0,64.8,Medium,Morning,False,Medium
9495,WALM089,Southlake,Home and lifestyle,80.0,1.0,2021-04-01,1900-01-01 13:04:00,Cash,7.0,0.33,13,Thursday,April,80.0,26.400000000000002,High,Afternoon,False,Medium
9496,WALM099,Weatherford,Fashion accessories,67.0,2.0,2022-08-01,1900-01-01 09:18:00,Cash,7.0,0.18,9,Monday,August,134.0,24.119999999999997,High,Morning,False,Medium
9497,WALM087,Waxahachie,Home and lifestyle,60.0,1.0,2022-04-01,1900-01-01 13:53:00,Cash,4.0,0.33,13,Friday,April,60.0,19.8,High,Afternoon,False,Medium
9498,WALM065,Texas City,Fashion accessories,20.0,3.0,2020-05-04,1900-01-01 07:46:00,Cash,7.0,0.33,7,Monday,May,60.0,19.8,Low,Morning,False,Medium
9499,WALM074,Weslaco,Home and lifestyle,22.0,2.0,2022-11-03,1900-01-01 09:27:00,Cash,7.0,0.33,9,Thursday,November,44.0,14.520000000000001,Medium,Morning,False,Small
9500,WALM003,San Antonio,Fashion accessories,77.0,3.0,2022-02-17,1900-01-01 07:38:00,Cash,4.0,0.48,7,Thursday,February,231.0,110.88,High,Morning,False,Large
9501,WALM084,Schertz,Home and lifestyle,37.0,3.0,2020-04-15,1900-01-01 15:48:00,Cash,3.0,0.33,15,Wednesday,April,111.0,36.63,Medium,Afternoon,False,Medium
9502,WALM032,Tyler,Fashion accessories,56.0,3.0,2023-06-30,1900-01-01 09:18:00,Cash,4.0,0.48,9,Friday,June,168.0,80.64,High,Morning,False,Large
9503,WALM082,Weslaco,Home and lifestyle,33.0,1.0,2023-03-17,1900-01-01 13:08:00,Cash,6.0,0.33,13,Friday,March,33.0,10.89,Medium,Afternoon,False,Small
9504,WALM084,Schertz,Fashion accessories,48.0,1.0,2023-09-20,1900-01-01 12:45:00,Cash,4.0,0.33,12,Wednesday,September,48.0,15.84,Medium,Morning,False,Small
9505,WALM029,Round Rock,Home and lifestyle,44.0,1.0,2023-11-05,1900-01-01 16:16:00,Cash,5.0,0.48,16,Sunday,November,44.0,21.119999999999997,Medium,Afternoon,True,Small
9506,WALM003,San Antonio,Fashion accessories,19.0,1.0,2020-06-27,1900-01-01 09:54:00,Cash,6.0,0.48,9,Saturday,June,19.0,9.12,Low,Morning,True,Small
9507,WALM099,Weatherford,Home and lifestyle,39.0,1.0,2020-10-14,1900-01-01 13:44:00,Cash,7.0,0.18,13,Wednesday,October,39.0,7.02,Medium,Afternoon,False,Small
9508,WALM058,Port Arthur,Fashion accessories,33.0,3.0,2021-06-26,1900-01-01 12:04:00,Cash,4.0,0.33,12,Saturday,June,99.0,32.67,Medium,Morning,True,Medium
9509,WALM082,Weslaco,Home and lifestyle,39.0,1.0,2023-04-21,1900-01-01 13:43:00,Cash,4.0,0.33,13,Friday,April,39.0,12.870000000000001,Medium,Afternoon,False,Small
9510,WALM009,Plano,Fashion accessories,83.0,3.0,2022-02-08,1900-01-01 13:03:00,Cash,7.0,0.48,13,Tuesday,February,249.0,119.52,High,Afternoon,False,Large
9511,WALM086,Rosenberg,Home and lifestyle,32.0,2.0,2020-01-13,1900-01-01 16:48:00,Cash,5.0,0.33,16,Monday,January,64.0,21.12,Medium,Afternoon,False,Medium
9512,WALM058,Port Arthur,Fashion accessories,15.0,1.0,2021-05-13,1900-01-01 07:26:00,Cash,3.0,0.33,7,Thursday,May,15.0,4.95,Low,Morning,False,Small
9513,WALM075,San Marcos,Home and lifestyle,51.0,2.0,2021-07-13,1900-01-01 06:14:00,Cash,5.0,0.33,6,Tuesday,July,102.0,33.660000000000004,High,Night,False,Medium
9514,WALM084,Schertz,Fashion accessories,51.0,2.0,2020-04-03,1900-01-01 06:36:00,Cash,5.0,0.33,6,Friday,April,102.0,33.660000000000004,High,Night,False,Medium
9515,WALM089,Southlake,Home and lifestyle,68.0,2.0,2021-01-18,1900-01-01 11:53:00,Cash,6.0,0.33,11,Monday,January,136.0,44.88,High,Morning,False,Medium
9516,WALM025,Waco,Fashion accessories,45.0,1.0,2021-04-10,1900-01-01 12:38:00,Cash,7.0,0.48,12,Saturday,April,45.0,21.599999999999998,Medium,Morning,True,Small
9517,WALM003,San Antonio,Home and lifestyle,52.0,2.0,2020-02-27,1900-01-01 15:06:00,Cash,6.0,0.48,15,Thursday,February,104.0,49.92,High,Afternoon,False,Medium
9518,WALM065,Texas City,Fashion accessories,78.0,1.0,2022-01-30,1900-01-01 13:10:00,Cash,4.0,0.33,13,Sunday,January,78.0,25.740000000000002,High,Afternoon,True,Medium
9519,WALM054,Sherman,Home and lifestyle,83.0,2.0,2020-01-05,1900-01-01 12:04:00,Cash,6.0,0.21,12,Sunday,January,166.0,34.86,High,Morning,True,Large
9520,WALM054,Sherman,Fashion accessories,15.0,1.0,2021-05-14,1900-01-01 10:51:00,Cash,7.0,0.33,10,Friday,May,15.0,4.95,Low,Morning,False,Small
9521,WALM099,Weatherford,Home and lifestyle,81.0,3.0,2023-05-01,1900-01-01 08:42:00,Cash,6.0,0.18,8,Monday,May,243.0,43.739999999999995,High,Morning,False,Large
9522,WALM089,Southlake,Fashion accessories,55.0,2.0,2022-03-13,1900-01-01 08:10:00,Cash,3.0,0.33,8,Sunday,March,110.0,36.300000000000004,High,Morning,True,Medium
9523,WALM082,Weslaco,Home and lifestyle,30.0,1.0,2022-07-16,1900-01-01 08:25:00,Cash,4.0,0.33,8,Saturday,July,30.0,9.9,Medium,Morning,True,Small
9524,WALM046,Temple,Fashion accessories,82.0,1.0,2020-11-05,1900-01-01 07:25:00,Cash,4.0,0.48,7,Thursday,November,82.0,39.36,High,Morning,False,Medium
9525,WALM025,Waco,Home and lifestyle,79.0,1.0,2020-06-02,1900-01-01 10:08:00,Cash,3.0,0.48,10,Tuesday,June,79.0,37.92,High,Morning,False,Medium
9526,WALM032,Tyler,Fashion accessories,43.0,2.0,2022-12-13,1900-01-01 13:20:00,Cash,4.0,0.48,13,Tuesday,December,86.0,41.28,Medium,Afternoon,False,Medium
9527,WALM074,Weslaco,Home and lifestyle,45.0,2.0,2022-06-11,1900-01-01 11:43:00,Cash,7.0,0.33,11,Saturday,June,90.0,29.700000000000003,Medium,Morning,True,Medium
9528,WALM038,Sugar Land,Fashion accessories,48.0,3.0,2023-05-26,1900-01-01 11:34:00,Cash,7.0,0.48,11,Friday,May,144.0,69.12,Medium,Morning,False,Medium
9529,WALM030,Richardson,Home and lifestyle,30.0,3.0,2021-03-31,1900-01-01 06:52:00,Cash,4.0,0.48,6,Wednesday,March,90.0,43.199999999999996,Medium,Night,False,Medium
9530,WALM003,San Antonio,Fashion accessories,85.0,1.0,2023-12-09,1900-01-01 10:07:00,Cash,7.0,0.48,10,Saturday,December,85.0,40.8,High,Morning,True,Medium
9531,WALM029,Round Rock,Home and lifestyle,56.0,2.0,2020-02-08,1900-01-01 12:04:00,Cash,3.0,0.48,12,Saturday,February,112.0,53.76,High,Morning,True,Medium
9532,WALM009,Plano,Fashion accessories,78.0,3.0,2021-11-25,1900-01-01 15:41:00,Cash,6.0,0.48,15,Thursday,November,234.0,112.32,High,Afternoon,False,Large
9533,WALM082,Weslaco,Home and lifestyle,64.0,3.0,2023-12-11,1900-01-01 10:58:00,Cash,6.0,0.33,10,Monday,December,192.0,63.36,High,Morning,False,Large
9534,WALM003,San Antonio,Fashion accessories,64.0,2.0,2021-12-05,1900-01-01 14:49:00,Cash,6.0,0.48,14,Sunday,December,128.0,61.44,High,Afternoon,True,Medium
9535,WALM087,Waxahachie,Home and lifestyle,54.0,2.0,2022-11-29,1900-01-01 16:42:00,Cash,5.0,0.33,16,Tuesday,November,108.0,35.64,High,Afternoon,False,Medium
9536,WALM099,Weatherford,Fashion accessories,15.0,1.0,2023-03-07,1900-01-01 06:48:00,Cash,4.0,0.18,6,Tuesday,March,15.0,2.6999999999999997,Low,Night,False,Small
9537,WALM050,Victoria,Home and lifestyle,17.0,3.0,2023-03-01,1900-01-01 13:11:00,Credit card,5.0,0.48,13,Wednesday,March,51.0,24.48,Low,Afternoon,False,Medium
9538,WALM089,Southlake,Fashion accessories,33.0,3.0,2022-06-24,1900-01-01 06:43:00,Cash,6.0,0.33,6,Friday,June,99.0,32.67,Medium,Night,False,Medium
9539,WALM046,Temple,Home and lifestyle,83.0,3.0,2021-03-07,1900-01-01 15:40:00,Cash,3.0,0.48,15,Sunday,March,249.0,119.52,High,Afternoon,True,Large
9540,WALM050,Victoria,Fashion accessories,43.0,1.0,2020-02-09,1900-01-01 09:45:00,Credit card,6.0,0.48,9,Sunday,February,43.0,20.64,Medium,Morning,True,Small
9541,WALM099,Weatherford,Home and lifestyle,58.0,3.0,2020-09-21,1900-01-01 06:37:00,Cash,7.0,0.18,6,Monday,September,174.0,31.32,High,Night,False,Large
9542,WALM025,Waco,Fashion accessories,74.0,2.0,2021-05-15,1900-01-01 11:57:00,Cash,6.0,0.48,11,Saturday,May,148.0,71.03999999999999,High,Morning,True,Medium
9543,WALM009,Plano,Home and lifestyle,45.0,3.0,2021-03-30,1900-01-01 09:13:00,Cash,7.0,0.48,9,Tuesday,March,135.0,64.8,Medium,Morning,False,Medium
9544,WALM089,Southlake,Fashion accessories,50.0,2.0,2021-05-05,1900-01-01 09:10:00,Cash,3.0,0.33,9,Wednesday,May,100.0,33.0,Medium,Morning,False,Medium
9545,WALM087,Waxahachie,Home and lifestyle,84.0,3.0,2023-09-11,1900-01-01 07:56:00,Cash,4.0,0.33,7,Monday,September,252.0,83.16000000000001,High,Morning,False,Large
9546,WALM003,San Antonio,Fashion accessories,69.0,2.0,2021-01-27,1900-01-01 08:08:00,Cash,7.0,0.48,8,Wednesday,January,138.0,66.24,High,Morning,False,Medium
9547,WALM065,Texas City,Home and lifestyle,80.0,2.0,2020-02-03,1900-01-01 11:20:00,Cash,4.0,0.33,11,Monday,February,160.0,52.800000000000004,High,Morning,False,Large
9548,WALM030,Richardson,Fashion accessories,30.0,2.0,2022-08-11,1900-01-01 09:23:00,Cash,4.0,0.48,9,Thursday,August,60.0,28.799999999999997,Medium,Morning,False,Medium
9549,WALM084,Schertz,Home and lifestyle,70.0,2.0,2021-07-31,1900-01-01 07:21:00,Cash,6.0,0.33,7,Saturday,July,140.0,46.2,High,Morning,True,Medium
9550,WALM009,Plano,Fashion accessories,45.0,2.0,2022-10-02,1900-01-01 09:14:00,Cash,7.0,0.48,9,Sunday,October,90.0,43.199999999999996,Medium,Morning,True,Medium
9551,WALM054,Sherman,Home and lifestyle,42.0,3.0,2020-02-13,1900-01-01 16:51:00,Cash,7.0,0.21,16,Thursday,February,126.0,26.459999999999997,Medium,Afternoon,False,Medium
9552,WALM003,San Antonio,Fashion accessories,32.0,3.0,2022-08-02,1900-01-01 08:34:00,Cash,6.0,0.48,8,Tuesday,August,96.0,46.08,Medium,Morning,False,Medium
9553,WALM099,Weatherford,Home and lifestyle,29.0,2.0,2020-05-23,1900-01-01 15:05:00,Cash,3.0,0.18,15,Saturday,May,58.0,10.44,Medium,Afternoon,True,Medium
9554,WALM035,San Angelo,Fashion accessories,56.0,3.0,2021-09-16,1900-01-01 06:36:00,Cash,3.0,0.48,6,Thursday,September,168.0,80.64,High,Night,False,Large
9555,WALM056,Rowlett,Home and lifestyle,46.0,3.0,2021-11-06,1900-01-01 07:32:00,Cash,4.0,0.33,7,Saturday,November,138.0,45.54,Medium,Morning,True,Medium
9556,WALM099,Weatherford,Fashion accessories,31.0,1.0,2022-05-22,1900-01-01 16:05:00,Cash,3.0,0.18,16,Sunday,May,31.0,5.58,Medium,Afternoon,True,Small
9557,WALM074,Weslaco,Home and lifestyle,32.0,2.0,2021-11-17,1900-01-01 07:55:00,Cash,5.0,0.33,7,Wednesday,November,64.0,21.12,Medium,Morning,False,Medium
9558,WALM032,Tyler,Fashion accessories,49.0,1.0,2023-07-29,1900-01-01 07:01:00,Cash,7.0,0.48,7,Saturday,July,49.0,23.52,Medium,Morning,True,Small
9559,WALM058,Port Arthur,Home and lifestyle,72.0,3.0,2023-06-24,1900-01-01 13:29:00,Cash,3.0,0.33,13,Saturday,June,216.0,71.28,High,Afternoon,True,Large
9560,WALM054,Sherman,Fashion accessories,53.0,1.0,2022-10-22,1900-01-01 11:17:00,Cash,4.0,0.33,11,Saturday,October,53.0,17.490000000000002,High,Morning,True,Medium
9561,WALM025,Waco,Home and lifestyle,46.0,1.0,2023-01-06,1900-01-01 15:50:00,Cash,6.0,0.48,15,Friday,January,46.0,22.08,Medium,Afternoon,False,Small
9562,WALM089,Southlake,Fashion accessories,24.0,3.0,2021-07-10,1900-01-01 12:34:00,Cash,7.0,0.33,12,Saturday,July,72.0,23.76,Medium,Morning,True,Medium
9563,WALM030,Richardson,Home and lifestyle,19.0,3.0,2023-04-25,1900-01-01 09:27:00,Cash,6.0,0.48,9,Tuesday,April,57.0,27.36,Low,Morning,False,Medium
9564,WALM038,Sugar Land,Fashion accessories,73.0,2.0,2020-09-20,1900-01-01 08:41:00,Cash,3.0,0.48,8,Sunday,September,146.0,70.08,High,Morning,True,Medium
9565,WALM099,Weatherford,Home and lifestyle,76.0,1.0,2020-12-09,1900-01-01 13:15:00,Cash,6.0,0.18,13,Wednesday,December,76.0,13.68,High,Afternoon,False,Medium
9566,WALM009,Plano,Fashion accessories,34.0,1.0,2020-08-20,1900-01-01 12:51:00,Cash,3.0,0.48,12,Thursday,August,34.0,16.32,Medium,Morning,False,Small
9567,WALM073,Seguin,Home and lifestyle,26.0,3.0,2021-07-27,1900-01-01 17:00:00,Cash,7.0,0.33,17,Tuesday,July,78.0,25.740000000000002,Medium,Afternoon,False,Medium
9568,WALM058,Port Arthur,Fashion accessories,39.0,2.0,2021-02-28,1900-01-01 13:03:00,Cash,5.0,0.33,13,Sunday,February,78.0,25.740000000000002,Medium,Afternoon,True,Medium
9569,WALM073,Seguin,Home and lifestyle,42.0,2.0,2021-02-25,1900-01-01 08:07:00,Cash,6.0,0.33,8,Thursday,February,84.0,27.720000000000002,Medium,Morning,False,Medium
9570,WALM058,Port Arthur,Fashion accessories,36.0,1.0,2020-07-18,1900-01-01 10:38:00,Cash,3.0,0.33,10,Saturday,July,36.0,11.88,Medium,Morning,True,Small
9571,WALM056,Rowlett,Home and lifestyle,72.0,1.0,2020-08-04,1900-01-01 16:02:00,Cash,5.0,0.33,16,Tuesday,August,72.0,23.76,High,Afternoon,False,Medium
9572,WALM055,Waxahachie,Fashion accessories,33.0,1.0,2021-03-13,1900-01-01 13:08:00,Cash,5.0,0.33,13,Saturday,March,33.0,10.89,Medium,Afternoon,True,Small
9573,WALM035,San Angelo,Home and lifestyle,47.0,2.0,2020-02-27,1900-01-01 09:17:00,Cash,4.0,0.48,9,Thursday,February,94.0,45.12,Medium,Morning,False,Medium
9574,WALM087,Waxahachie,Fashion accessories,29.0,2.0,2022-04-23,1900-01-01 15:42:00,Cash,6.0,0.33,15,Saturday,April,58.0,19.14,Medium,Afternoon,True,Medium
9575,WALM069,Rockwall,Home and lifestyle,62.0,3.0,2022-08-18,1900-01-01 15:32:00,Cash,4.0,0.33,15,Thursday,August,186.0,61.38,High,Afternoon,False,Large
9576,WALM065,Texas City,Fashion accessories,50.0,3.0,2022-08-02,1900-01-01 06:05:00,Cash,7.0,0.33,6,Tuesday,August,150.0,49.5,Medium,Night,False,Medium
